approach,driver_pool,constructor_pool,driver_ceiling,constructor_ceiling,shape,config_name,budget_cap,dream_team_cost,tightness
linear,130000000,130000000,,,,,105000000,158300000,1.5076190476190476
linear,130000000,130000000,,,,,110000000,158300000,1.4390909090909092
linear,130000000,130000000,,,,,115000000,158300000,1.3765217391304347
linear,130000000,130000000,,,,,120000000,158300000,1.3191666666666666
linear,130000000,130000000,,,,,125000000,158300000,1.2664
linear,130000000,130000000,,,,,130000000,158300000,1.2176923076923076
linear,130000000,140000000,,,,,100000000,165100000,1.651
linear,130000000,140000000,,,,,105000000,165100000,1.5723809523809524
linear,130000000,140000000,,,,,110000000,165100000,1.500909090909091
linear,130000000,140000000,,,,,115000000,165100000,1.4356521739130435
linear,130000000,140000000,,,,,120000000,165100000,1.3758333333333332
linear,130000000,140000000,,,,,125000000,165100000,1.3208
linear,130000000,140000000,,,,,130000000,165100000,1.27
linear,130000000,150000000,,,,,100000000,171800000,1.718
linear,130000000,150000000,,,,,105000000,171800000,1.6361904761904762
linear,130000000,150000000,,,,,110000000,171800000,1.5618181818181818
linear,130000000,150000000,,,,,115000000,171800000,1.4939130434782608
linear,130000000,150000000,,,,,120000000,171800000,1.4316666666666666
linear,130000000,150000000,,,,,125000000,171800000,1.3744
linear,130000000,150000000,,,,,130000000,171800000,1.3215384615384616
linear,130000000,160000000,,,,,100000000,178600000,1.786
linear,130000000,160000000,,,,,105000000,178600000,1.700952380952381
linear,130000000,160000000,,,,,110000000,178600000,1.6236363636363635
linear,130000000,160000000,,,,,115000000,178600000,1.5530434782608695
linear,130000000,160000000,,,,,120000000,178600000,1.4883333333333333
linear,130000000,160000000,,,,,125000000,178600000,1.4288
linear,130000000,160000000,,,,,130000000,178600000,1.373846153846154
linear,130000000,170000000,,,,,100000000,185400000,1.854
linear,130000000,170000000,,,,,105000000,185400000,1.7657142857142858
linear,130000000,170000000,,,,,110000000,185400000,1.6854545454545455
linear,130000000,170000000,,,,,115000000,185400000,1.6121739130434782
linear,130000000,170000000,,,,,120000000,185400000,1.545
linear,130000000,170000000,,,,,125000000,185400000,1.4832
linear,130000000,170000000,,,,,130000000,185400000,1.426153846153846
linear,130000000,180000000,,,,,100000000,192200000,1.922
linear,130000000,180000000,,,,,105000000,192200000,1.8304761904761904
linear,130000000,180000000,,,,,110000000,192200000,1.7472727272727273
linear,130000000,180000000,,,,,115000000,192200000,1.671304347826087
linear,130000000,180000000,,,,,120000000,192200000,1.6016666666666666
linear,130000000,180000000,,,,,125000000,192200000,1.5376
linear,130000000,180000000,,,,,130000000,192200000,1.4784615384615385
linear,130000000,190000000,,,,,100000000,198900000,1.989
linear,130000000,190000000,,,,,105000000,198900000,1.8942857142857144
linear,130000000,190000000,,,,,110000000,198900000,1.8081818181818181
linear,130000000,190000000,,,,,115000000,198900000,1.7295652173913043
linear,130000000,190000000,,,,,120000000,198900000,1.6575
linear,130000000,190000000,,,,,125000000,198900000,1.5912
linear,130000000,190000000,,,,,130000000,198900000,1.53
linear,130000000,200000000,,,,,100000000,205700000,2.057
linear,130000000,200000000,,,,,105000000,205700000,1.9590476190476191
linear,130000000,200000000,,,,,110000000,205700000,1.87
linear,130000000,200000000,,,,,115000000,205700000,1.788695652173913
linear,130000000,200000000,,,,,120000000,205700000,1.7141666666666666
linear,130000000,200000000,,,,,125000000,205700000,1.6456
linear,130000000,200000000,,,,,130000000,205700000,1.5823076923076924
linear,130000000,210000000,,,,,100000000,212400000,2.124
linear,130000000,210000000,,,,,105000000,212400000,2.0228571428571427
linear,130000000,210000000,,,,,110000000,212400000,1.930909090909091
linear,130000000,210000000,,,,,115000000,212400000,1.8469565217391304
linear,130000000,210000000,,,,,120000000,212400000,1.77
linear,130000000,210000000,,,,,125000000,212400000,1.6992
linear,130000000,210000000,,,,,130000000,212400000,1.633846153846154
linear,130000000,220000000,,,,,100000000,219100000,2.191
linear,130000000,220000000,,,,,105000000,219100000,2.0866666666666664
linear,130000000,220000000,,,,,110000000,219100000,1.9918181818181817
linear,130000000,220000000,,,,,115000000,219100000,1.9052173913043478
linear,130000000,220000000,,,,,120000000,219100000,1.8258333333333334
linear,130000000,220000000,,,,,125000000,219100000,1.7528
linear,130000000,220000000,,,,,130000000,219100000,1.6853846153846155
linear,130000000,230000000,,,,,100000000,226000000,2.26
linear,130000000,230000000,,,,,105000000,226000000,2.1523809523809523
linear,130000000,230000000,,,,,110000000,226000000,2.0545454545454547
linear,130000000,230000000,,,,,115000000,226000000,1.9652173913043478
linear,130000000,230000000,,,,,120000000,226000000,1.8833333333333333
linear,130000000,230000000,,,,,125000000,226000000,1.808
linear,130000000,230000000,,,,,130000000,226000000,1.7384615384615385
linear,130000000,240000000,,,,,100000000,232700000,2.327
linear,130000000,240000000,,,,,105000000,232700000,2.216190476190476
linear,130000000,240000000,,,,,110000000,232700000,2.1154545454545453
linear,130000000,240000000,,,,,115000000,232700000,2.0234782608695654
linear,130000000,240000000,,,,,120000000,232700000,1.9391666666666667
linear,130000000,240000000,,,,,125000000,232700000,1.8616
linear,130000000,240000000,,,,,130000000,232700000,1.79
linear,130000000,250000000,,,,,100000000,239500000,2.395
linear,130000000,250000000,,,,,105000000,239500000,2.280952380952381
linear,130000000,250000000,,,,,110000000,239500000,2.1772727272727272
linear,130000000,250000000,,,,,115000000,239500000,2.082608695652174
linear,130000000,250000000,,,,,120000000,239500000,1.9958333333333333
linear,130000000,250000000,,,,,125000000,239500000,1.916
linear,130000000,250000000,,,,,130000000,239500000,1.8423076923076922
linear,130000000,260000000,,,,,100000000,246300000,2.463
linear,130000000,260000000,,,,,105000000,246300000,2.3457142857142856
linear,130000000,260000000,,,,,110000000,246300000,2.2390909090909092
linear,130000000,260000000,,,,,115000000,246300000,2.141739130434783
linear,130000000,260000000,,,,,120000000,246300000,2.0525
linear,130000000,260000000,,,,,125000000,246300000,1.9704
linear,130000000,260000000,,,,,130000000,246300000,1.8946153846153846
linear,130000000,270000000,,,,,100000000,253100000,2.531
linear,130000000,270000000,,,,,105000000,253100000,2.4104761904761904
linear,130000000,270000000,,,,,110000000,253100000,2.300909090909091
linear,130000000,270000000,,,,,115000000,253100000,2.2008695652173915
linear,130000000,270000000,,,,,120000000,253100000,2.109166666666667
linear,130000000,270000000,,,,,125000000,253100000,2.0248
linear,130000000,270000000,,,,,130000000,253100000,1.946923076923077
linear,130000000,280000000,,,,,100000000,259700000,2.597
linear,130000000,280000000,,,,,105000000,259700000,2.473333333333333
linear,130000000,280000000,,,,,110000000,259700000,2.360909090909091
linear,130000000,280000000,,,,,115000000,259700000,2.2582608695652175
linear,130000000,280000000,,,,,120000000,259700000,2.1641666666666666
linear,130000000,280000000,,,,,125000000,259700000,2.0776
linear,130000000,280000000,,,,,130000000,259700000,1.9976923076923077
linear,130000000,290000000,,,,,100000000,266500000,2.665
linear,130000000,290000000,,,,,105000000,266500000,2.538095238095238
linear,130000000,290000000,,,,,110000000,266500000,2.422727272727273
linear,130000000,290000000,,,,,115000000,266500000,2.3173913043478263
linear,130000000,290000000,,,,,120000000,266500000,2.220833333333333
linear,130000000,290000000,,,,,125000000,266500000,2.132
linear,130000000,290000000,,,,,130000000,266500000,2.05
linear,130000000,300000000,,,,,100000000,273300000,2.733
linear,130000000,300000000,,,,,105000000,273300000,2.6028571428571428
linear,130000000,300000000,,,,,110000000,273300000,2.4845454545454544
linear,130000000,300000000,,,,,115000000,273300000,2.376521739130435
linear,130000000,300000000,,,,,120000000,273300000,2.2775
linear,130000000,300000000,,,,,125000000,273300000,2.1864
linear,130000000,300000000,,,,,130000000,273300000,2.102307692307692
linear,140000000,100000000,,,,,100000000,143300000,1.433
linear,140000000,100000000,,,,,105000000,143300000,1.3647619047619048
linear,140000000,100000000,,,,,110000000,143300000,1.3027272727272727
linear,140000000,100000000,,,,,115000000,143300000,1.2460869565217392
linear,140000000,100000000,,,,,120000000,143300000,1.1941666666666666
linear,140000000,100000000,,,,,125000000,143300000,1.1464
linear,140000000,100000000,,,,,130000000,143300000,1.1023076923076922
linear,140000000,110000000,,,,,100000000,150200000,1.502
linear,140000000,110000000,,,,,105000000,150200000,1.4304761904761905
linear,140000000,110000000,,,,,110000000,150200000,1.3654545454545455
linear,140000000,110000000,,,,,115000000,150200000,1.3060869565217392
linear,140000000,110000000,,,,,120000000,150200000,1.2516666666666667
linear,140000000,110000000,,,,,125000000,150200000,1.2016
linear,140000000,110000000,,,,,130000000,150200000,1.1553846153846155
linear,140000000,120000000,,,,,100000000,156800000,1.568
linear,140000000,120000000,,,,,105000000,156800000,1.4933333333333334
linear,140000000,120000000,,,,,110000000,156800000,1.4254545454545455
linear,140000000,120000000,,,,,115000000,156800000,1.3634782608695653
linear,140000000,120000000,,,,,120000000,156800000,1.3066666666666666
linear,140000000,120000000,,,,,125000000,156800000,1.2544
linear,140000000,120000000,,,,,130000000,156800000,1.2061538461538461
linear,140000000,130000000,,,,,100000000,163600000,1.636
linear,140000000,130000000,,,,,105000000,163600000,1.5580952380952382
linear,140000000,130000000,,,,,110000000,163600000,1.4872727272727273
linear,140000000,130000000,,,,,115000000,163600000,1.422608695652174
linear,140000000,130000000,,,,,120000000,163600000,1.3633333333333333
linear,140000000,130000000,,,,,125000000,163600000,1.3088
linear,140000000,130000000,,,,,130000000,163600000,1.2584615384615385
linear,140000000,140000000,,,,,100000000,170400000,1.704
linear,140000000,140000000,,,,,105000000,170400000,1.6228571428571428
linear,140000000,140000000,,,,,110000000,170400000,1.549090909090909
linear,140000000,140000000,,,,,115000000,170400000,1.4817391304347827
linear,140000000,140000000,,,,,120000000,170400000,1.42
linear,140000000,140000000,,,,,125000000,170400000,1.3632
linear,140000000,140000000,,,,,130000000,170400000,1.3107692307692307
linear,140000000,150000000,,,,,100000000,177100000,1.771
linear,140000000,150000000,,,,,105000000,177100000,1.6866666666666668
linear,140000000,150000000,,,,,110000000,177100000,1.61
linear,140000000,150000000,,,,,115000000,177100000,1.54
linear,140000000,150000000,,,,,120000000,177100000,1.4758333333333333
linear,140000000,150000000,,,,,125000000,177100000,1.4168
linear,140000000,150000000,,,,,130000000,177100000,1.3623076923076922
linear,140000000,160000000,,,,,100000000,183900000,1.839
linear,140000000,160000000,,,,,105000000,183900000,1.7514285714285713
linear,140000000,160000000,,,,,110000000,183900000,1.6718181818181819
linear,140000000,160000000,,,,,115000000,183900000,1.5991304347826087
linear,140000000,160000000,,,,,120000000,183900000,1.5325
linear,140000000,160000000,,,,,125000000,183900000,1.4712
linear,140000000,160000000,,,,,130000000,183900000,1.4146153846153846
linear,140000000,170000000,,,,,100000000,190700000,1.907
linear,140000000,170000000,,,,,105000000,190700000,1.8161904761904761
linear,140000000,170000000,,,,,110000000,190700000,1.7336363636363636
linear,140000000,170000000,,,,,115000000,190700000,1.6582608695652175
linear,140000000,170000000,,,,,120000000,190700000,1.5891666666666666
linear,140000000,170000000,,,,,125000000,190700000,1.5256
linear,140000000,170000000,,,,,130000000,190700000,1.466923076923077
linear,140000000,180000000,,,,,100000000,197500000,1.975
linear,140000000,180000000,,,,,105000000,197500000,1.880952380952381
linear,140000000,180000000,,,,,110000000,197500000,1.7954545454545454
linear,140000000,180000000,,,,,115000000,197500000,1.7173913043478262
linear,140000000,180000000,,,,,120000000,197500000,1.6458333333333333
linear,140000000,180000000,,,,,125000000,197500000,1.58
linear,140000000,180000000,,,,,130000000,197500000,1.5192307692307692
linear,140000000,190000000,,,,,100000000,204200000,2.042
linear,140000000,190000000,,,,,105000000,204200000,1.9447619047619047
linear,140000000,190000000,,,,,110000000,204200000,1.8563636363636364
linear,140000000,190000000,,,,,115000000,204200000,1.7756521739130435
linear,140000000,190000000,,,,,120000000,204200000,1.7016666666666667
linear,140000000,190000000,,,,,125000000,204200000,1.6336
linear,140000000,190000000,,,,,130000000,204200000,1.5707692307692307
linear,140000000,200000000,,,,,100000000,211000000,2.11
linear,140000000,200000000,,,,,105000000,211000000,2.0095238095238095
linear,140000000,200000000,,,,,110000000,211000000,1.9181818181818182
linear,140000000,200000000,,,,,115000000,211000000,1.8347826086956522
linear,140000000,200000000,,,,,120000000,211000000,1.7583333333333333
linear,140000000,200000000,,,,,125000000,211000000,1.688
linear,140000000,200000000,,,,,130000000,211000000,1.623076923076923
linear,140000000,210000000,,,,,100000000,217700000,2.177
linear,140000000,210000000,,,,,105000000,217700000,2.0733333333333333
linear,140000000,210000000,,,,,110000000,217700000,1.979090909090909
linear,140000000,210000000,,,,,115000000,217700000,1.8930434782608696
linear,140000000,210000000,,,,,120000000,217700000,1.8141666666666667
linear,140000000,210000000,,,,,125000000,217700000,1.7416
linear,140000000,210000000,,,,,130000000,217700000,1.6746153846153846
linear,140000000,220000000,,,,,100000000,224400000,2.244
linear,140000000,220000000,,,,,105000000,224400000,2.137142857142857
linear,140000000,220000000,,,,,110000000,224400000,2.04
linear,140000000,220000000,,,,,115000000,224400000,1.951304347826087
linear,140000000,220000000,,,,,120000000,224400000,1.87
linear,140000000,220000000,,,,,125000000,224400000,1.7952
linear,140000000,220000000,,,,,130000000,224400000,1.7261538461538461
linear,140000000,230000000,,,,,100000000,231300000,2.313
